4403934421412565|CNX_DROPPED|28|850
4403934496727434|CNX_DROPPED|30|975
4403934439281697|CNX_DROPPED|25|301
4403934470462289|CNX_DROPPED|27|535
4403934438395829|CNX_DROPPED|27|405
4403934469847581|CNX_DROPPED|29|844
4403934488952743|CNX_DROPPED|27|891
4403934486094381|CNX_DROPPED|29|197
4403934466949851|CNX_DROPPED|24|685
4403934489475587|CNX_DROPPED|26|779
4403934479675394|CNX_DROPPED|28|232
4403934499214430|CNX_DROPPED|25|684
4403934479648623|CNX_DROPPED|26|453
4403934458163479|CNX_DROPPED|29|697
4403934488924437|CNX_DROPPED|30|309
4403934442063918|CNX_DROPPED|25|989
4403934467480351|CNX_DROPPED|25|658
4403934414951967|CNX_DROPPED|26|502
4403934481156094|CNX_DROPPED|29|789
4403934474736654|CNX_DROPPED|27|593
4403934434475518|CNX_DROPPED|25|588
4403934455146477|CNX_DROPPED|27|504
4403934464023428|CNX_DROPPED|29|431
4403934437415982|CNX_DROPPED|24|655
4403934413352589|CNX_DROPPED|29|683
4403934452749158|CNX_DROPPED|29|978
4403934413676243|CNX_DROPPED|27|776
4403934475243759|CNX_DROPPED|29|742
4403934461982576|CNX_DROPPED|28|959
4403934456719884|CNX_DROPPED|26|362
4403934472186803|CNX_DROPPED|29|299
4403934493627595|CNX_DROPPED|28|393
4403934481897721|CNX_DROPPED|26|329
4403934431734214|CNX_DROPPED|29|619
4403934426480591|CNX_DROPPED|24|889
4403934413134227|CNX_DROPPED|27|760
4403934445272938|CNX_DROPPED|26|807
4403934448157920|CNX_DROPPED|25|813
4403934483115072|CNX_DROPPED|25|264
4403934470298436|CNX_DROPPED|28|797
4403934451380724|CNX_DROPPED|27|757
4403934498844963|CNX_DROPPED|27|395
4403934494361780|CNX_DROPPED|28|353
4403934411383966|CNX_DROPPED|26|580
4403934490156747|CNX_DROPPED|24|932
4403934428395169|CNX_DROPPED|27|575
4403934425877458|CNX_DROPPED|29|812
4403934449255749|CNX_DROPPED|30|316
4403934478529428|CNX_DROPPED|30|583
4403934417943920|CNX_DROPPED|27|688
4403934491368705|CNX_DROPPED|26|156
4403934492456343|CNX_DROPPED|28|287
4403934462758611|CNX_DROPPED|30|444
4403934494108512|CNX_DROPPED|28|881
4403934472923569|CNX_DROPPED|27|315
4403934424378466|CNX_DROPPED|26|846
4403934472754626|CNX_DROPPED|26|974
4403934481956493|CNX_DROPPED|30|798
4403934408134752|CNX_DROPPED|28|862
4403934412586427|CNX_DROPPED|28|533
4403934458991721|CNX_DROPPED|24|672
4403934455127493|CNX_DROPPED|24|213
4403934474234510|CNX_DROPPED|24|209
4403934483991647|CNX_DROPPED|29|149
4403934473556988|CNX_DROPPED|28|989
4403934499102445|CNX_DROPPED|25|724
4403934405831129|CNX_DROPPED|27|353
4403934453165743|CNX_DROPPED|24|677
4403934438618774|CNX_DROPPED|25|206
4403934482155269|CNX_DROPPED|30|475
4403934464592760|CNX_DROPPED|30|837
4403934483377961|CNX_DROPPED|29|635
4403934479083672|CNX_DROPPED|26|969
4403934468382531|CNX_DROPPED|29|100
4403934468193490|CNX_DROPPED|25|183
4403934454761839|CNX_DROPPED|26|760
4403934453045986|CNX_DROPPED|28|514
4403934450986224|CNX_DROPPED|26|159
4403934453537420|CNX_DROPPED|25|815
4403934412673019|CNX_DROPPED|29|949
4403934444013176|CNX_DROPPED|26|592
4403934429576353|CNX_DROPPED|30|786
4403934488954236|CNX_DROPPED|25|917
4403934461318565|CNX_DROPPED|28|243
4403934469341924|CNX_DROPPED|29|762
4403934452194637|CNX_DROPPED|27|494
4403934426132887|CNX_DROPPED|25|491
4403934407345128|CNX_DROPPED|28|325
4403934464438329|CNX_DROPPED|29|610
4403934452941482|CNX_DROPPED|24|380
4403934421679965|CNX_DROPPED|28|466
4403934483527847|CNX_DROPPED|25|223
4403934479240348|CNX_DROPPED|30|459
4403934425547861|CNX_DROPPED|25|185
4403934436238674|CNX_DROPPED|26|854
4403934479563624|CNX_DROPPED|26|626
4403934469267343|CNX_DROPPED|27|939
4403934419706382|CNX_DROPPED|27|919
4403934424675143|CNX_DROPPED|26|277
4403934428775162|CNX_DROPPED|27|355
4403934449368831|CNX_DROPPED|27|231
4403934454562187|CNX_DROPPED|27|274
4403934471185954|CNX_DROPPED|28|816
4403934415149256|CNX_DROPPED|27|658
4403934471905435|CNX_DROPPED|28|728
4403934417034142|CNX_DROPPED|26|281
4403934486395127|CNX_DROPPED|27|611
4403934431290175|CNX_DROPPED|25|659
4403934454894358|CNX_DROPPED|26|422
4403934430943774|CNX_DROPPED|27|859
4403934493881697|CNX_DROPPED|27|375
4403934405149761|CNX_DROPPED|25|955
4403934439448627|CNX_DROPPED|28|493
4403934467051749|CNX_DROPPED|28|228
4403934474871055|CNX_DROPPED|28|278
4403934496148912|CNX_DROPPED|26|299
4403934462702494|CNX_DROPPED|26|228
4403934414155684|CNX_DROPPED|28|540
4403934439095238|CNX_DROPPED|28|438
4403934432186497|CNX_DROPPED|27|813
4403934477195486|CNX_DROPPED|24|631
4403934426895186|CNX_DROPPED|26|425
4403934494371268|CNX_DROPPED|29|324
4403934483529173|CNX_DROPPED|27|472
4403934480643522|CNX_DROPPED|27|570
4403934413572236|CNX_DROPPED|28|253
4403934451629849|CNX_DROPPED|24|775
4403934457122369|CNX_DROPPED|30|791
4403934480648562|CNX_DROPPED|29|893
4403934474168502|CNX_DROPPED|25|890
4403934405297669|CNX_DROPPED|26|155
4403934449781579|CNX_DROPPED|24|142
4403934427335042|CNX_DROPPED|26|847
4403934422597356|CNX_DROPPED|28|257
4403934427813154|CNX_DROPPED|30|417
4403934446124732|CNX_DROPPED|24|156
4403934413592481|CNX_DROPPED|27|576
4403934485034172|CNX_DROPPED|29|958
4403934498522536|CNX_DROPPED|30|123
4403934467649351|CNX_DROPPED|28|631
4403934467552969|CNX_DROPPED|26|807
4403934485837467|CNX_DROPPED|28|878
4403934420546173|CNX_DROPPED|25|209
4403934434762154|CNX_DROPPED|28|611
4403934456618748|CNX_DROPPED|30|594
4403934422178934|CNX_DROPPED|25|717
4403934490263774|CNX_DROPPED|24|380
4403934496719415|CNX_DROPPED|29|614
4403934446730215|CNX_DROPPED|27|161
4403934415789325|CNX_DROPPED|27|849
4403934490711673|CNX_DROPPED|24|892
4403934468987024|CNX_DROPPED|27|271
4403934438819034|CNX_DROPPED|29|905
4403934419714253|CNX_DROPPED|26|568
4403934492593830|CNX_DROPPED|24|480
4403934445953271|CNX_DROPPED|26|590
4403934490811697|CNX_DROPPED|28|622
4403934437138105|CNX_DROPPED|27|737
4403934467174038|CNX_DROPPED|28|763
4403934442271149|CNX_DROPPED|25|884
4403934410793231|CNX_DROPPED|26|523
4403934496443529|CNX_DROPPED|27|164
4403934454456893|CNX_DROPPED|26|742
4403934485939115|CNX_DROPPED|27|975
4403934417825648|CNX_DROPPED|29|520
4403934451204916|CNX_DROPPED|24|593
4403934424639958|CNX_DROPPED|25|893
4403934481890726|CNX_DROPPED|27|501
4403934483741927|CNX_DROPPED|30|611
4403934460182772|CNX_DROPPED|27|178
4403934447895496|CNX_DROPPED|24|509
4403934441391245|CNX_DROPPED|30|269
4403934441562795|CNX_DROPPED|27|316
4403934457350689|CNX_DROPPED|27|593
4403934434149667|CNX_DROPPED|27|274
4403934449175632|CNX_DROPPED|25|559
4403934443511238|CNX_DROPPED|26|899
4403934458572133|CNX_DROPPED|24|302
4403934421782413|CNX_DROPPED|29|870
4403934448745963|CNX_DROPPED|30|888
4403934485398320|CNX_DROPPED|30|815
4403934455816319|CNX_DROPPED|29|503
4403934418193657|CNX_DROPPED|27|260
4403934461270345|CNX_DROPPED|28|257
4403934487310273|CNX_DROPPED|24|770
4403934468195347|CNX_DROPPED|24|940
4403934459937327|CNX_DROPPED|27|560
4403934457443690|CNX_DROPPED|28|443
4403934424069198|CNX_DROPPED|24|880
4403934480289326|CNX_DROPPED|25|427
4403934415389720|CNX_DROPPED|30|386
4403934450861286|CNX_DROPPED|25|947
4403934418723925|CNX_DROPPED|30|460
4403934418460155|CNX_DROPPED|25|105
4403934473412729|CNX_DROPPED|29|460
4403934468491720|CNX_DROPPED|25|574
4403934455743216|CNX_DROPPED|27|112
4403934426936451|CNX_DROPPED|29|865
4403934457284961|CNX_DROPPED|24|308
4403934429174142|CNX_DROPPED|29|250
4403934477126085|CNX_DROPPED|24|996
4403934425916108|CNX_DROPPED|26|225
4403934450961573|CNX_DROPPED|29|137
4403934492514190|CNX_DROPPED|28|821
4403934492271353|CNX_DROPPED|27|415
4403934419026856|CNX_DROPPED|30|825
4403934452656197|CNX_DROPPED|27|203
4403934447256467|CNX_DROPPED|29|650
4403934462210357|CNX_DROPPED|27|630
4403934418846627|CNX_DROPPED|24|328
4403934445014298|CNX_DROPPED|25|761
4403934456452189|CNX_DROPPED|25|894
4403934456103618|CNX_DROPPED|26|545
4403934423474159|CNX_DROPPED|27|838
4403934419698712|CNX_DROPPED|25|600
4403934429186757|CNX_DROPPED|30|800
4403934486968345|CNX_DROPPED|24|906
4403934479114865|CNX_DROPPED|29|596
4403934428846674|CNX_DROPPED|26|757
4403934491341223|CNX_DROPPED|24|345
4403934465098817|CNX_DROPPED|28|247
4403934418052374|CNX_DROPPED|24|236
4403934415579163|CNX_DROPPED|26|996
4403934440129273|CNX_DROPPED|27|892
4403934433991176|CNX_DROPPED|24|488
4403934459456278|CNX_DROPPED|28|367
4403934441767469|CNX_DROPPED|29|779
4403934493754860|CNX_DROPPED|26|702
4403934425997371|CNX_DROPPED|26|851
4403934416658974|CNX_DROPPED|28|557
4403934457602691|CNX_DROPPED|30|619
4403934446588472|CNX_DROPPED|25|238
4403934418673369|CNX_DROPPED|30|630
4403934494667384|CNX_DROPPED|28|349
4403934406987573|CNX_DROPPED|26|260
4403934480698245|CNX_DROPPED|24|452
4403934457849631|CNX_DROPPED|25|701
4403934479024361|CNX_DROPPED|29|237
4403934494157865|CNX_DROPPED|28|581
4403934492208744|CNX_DROPPED|26|316
4403934428434950|CNX_DROPPED|29|650
4403934415394837|CNX_DROPPED|24|821
4403934465793946|CNX_DROPPED|26|367
4403934438703576|CNX_DROPPED|28|888
4403934484308593|CNX_DROPPED|25|134
4403934423576649|CNX_DROPPED|27|554
4403934472081293|CNX_DROPPED|29|806
4403934415957369|CNX_DROPPED|28|246
4403934481259476|CNX_DROPPED|29|164
4403934416489925|CNX_DROPPED|29|771
4403934412716974|CNX_DROPPED|28|880
4403934474463119|CNX_DROPPED|28|518
4403934483247396|CNX_DROPPED|25|475
4403934495123759|CNX_DROPPED|27|341
4403934403622751|CNX_DROPPED|27|696
4403934455276381|CNX_DROPPED|24|364
4403934457178502|CNX_DROPPED|30|725
4403934497828397|CNX_DROPPED|29|440
4403934495423563|CNX_DROPPED|24|237
4403934425280695|CNX_DROPPED|29|148
4403934472873491|CNX_DROPPED|30|288
4403934486804631|CNX_DROPPED|24|914
4403934468952374|CNX_DROPPED|25|568
4403934468932715|CNX_DROPPED|29|994
4403934457461973|CNX_DROPPED|28|619
4403934410439272|CNX_DROPPED|28|637
4403934424302896|CNX_DROPPED|24|513
4403934425149072|CNX_DROPPED|26|573
4403934462984613|CNX_DROPPED|27|250
4403934439107751|CNX_DROPPED|25|817
4403934426635509|CNX_DROPPED|28|698
4403934492456384|CNX_DROPPED|28|830
4403934446835113|CNX_DROPPED|26|233
4403934425334674|CNX_DROPPED|30|717
4403934448269733|CNX_DROPPED|25|856
4403934487246840|CNX_DROPPED|30|723
4403934443685792|CNX_DROPPED|30|383
4403934434039116|CNX_DROPPED|26|924
4403934463527189|CNX_DROPPED|24|596
4403934415298657|CNX_DROPPED|27|562
4403934486527018|CNX_DROPPED|29|447
4403934490435315|CNX_DROPPED|27|825
4403934438504768|CNX_DROPPED|27|514
4403934420393824|CNX_DROPPED|30|967
4403934424465719|CNX_DROPPED|27|972
4403934411203263|CNX_DROPPED|28|593
4403934456122576|CNX_DROPPED|28|556
4403934434150582|CNX_DROPPED|29|477
4403934470133625|CNX_DROPPED|27|544
4403934471394085|CNX_DROPPED|27|723
4403934428650357|CNX_DROPPED|27|535
4403934428392737|CNX_DROPPED|28|655
4403934461893179|CNX_DROPPED|30|305
4403934438727369|CNX_DROPPED|25|991
4403934473938194|CNX_DROPPED|28|944
4403934438227857|CNX_DROPPED|26|640
4403934472324891|CNX_DROPPED|25|334
4403934480476121|CNX_DROPPED|26|891
4403934475886995|CNX_DROPPED|25|853
4403934481876923|CNX_DROPPED|29|864
4403934461633518|CNX_DROPPED|29|273
4403934472946834|CNX_DROPPED|24|882
4403934446923174|CNX_DROPPED|29|600
4403934424139207|CNX_DROPPED|27|564
4403934419420554|CNX_DROPPED|25|814
4403934464372031|CNX_DROPPED|24|406
4403934464357958|CNX_DROPPED|25|343
4403934492593475|CNX_DROPPED|29|356
4403934432513450|CNX_DROPPED|29|923
4403934441891293|CNX_DROPPED|30|727
4403934457981491|CNX_DROPPED|29|900
4403934456843106|CNX_DROPPED|24|297
4403934487816931|CNX_DROPPED|25|811
4403934449884357|CNX_DROPPED|30|447
4403934445898377|CNX_DROPPED|30|839
4403934418361544|CNX_DROPPED|28|270
4403934483157736|CNX_DROPPED|25|819
4403934419862714|CNX_DROPPED|30|174
4403934462431029|CNX_DROPPED|24|926
4403934426374315|CNX_DROPPED|26|857
4403934468157248|CNX_DROPPED|25|252
4403934429442671|CNX_DROPPED|25|946
4403934483365974|CNX_DROPPED|26|898
4403934492745810|CNX_DROPPED|29|247
4403934438979754|CNX_DROPPED|27|687
4403934491356825|CNX_DROPPED|29|565
4403934487192952|CNX_DROPPED|24|923
4403934436142082|CNX_DROPPED|25|114
4403934416932981|CNX_DROPPED|24|165
4403934480846323|CNX_DROPPED|28|561
4403934469106574|CNX_DROPPED|27|125
4403934456714893|CNX_DROPPED|25|434
4403934472368211|CNX_DROPPED|28|433
4403934412762309|CNX_DROPPED|30|192
4403934446125507|CNX_DROPPED|24|403
4403934411359370|CNX_DROPPED|28|523
4403934469549146|CNX_DROPPED|30|119
4403934422316658|CNX_DROPPED|29|632
4403934475382474|CNX_DROPPED|24|920
4403934495367034|CNX_DROPPED|30|909
4403934442564329|CNX_DROPPED|29|442
4403934488244075|CNX_DROPPED|26|403
4403934403972198|CNX_DROPPED|30|288
4403934474163958|CNX_DROPPED|25|821
4403934453498771|CNX_DROPPED|24|911
4403934425476814|CNX_DROPPED|24|953
4403934477629831|CNX_DROPPED|30|108
4403934480527147|CNX_DROPPED|24|863
4403934486317956|CNX_DROPPED|28|229
4403934418583790|CNX_DROPPED|26|348
4403934454206967|CNX_DROPPED|24|286
4403934412670635|CNX_DROPPED|29|282
4403934489321427|CNX_DROPPED|30|525
4403934497018957|CNX_DROPPED|25|247
4403934465104961|CNX_DROPPED|29|678
4403934412303146|CNX_DROPPED|24|366
4403934415874853|CNX_DROPPED|28|596
4403934463625991|CNX_DROPPED|27|758
4403934475137969|CNX_DROPPED|25|140
4403934460285716|CNX_DROPPED|24|971
4403934461455839|CNX_DROPPED|30|954
4403934412307865|CNX_DROPPED|30|669
4403934443862789|CNX_DROPPED|30|939
4403934458601932|CNX_DROPPED|26|651
4403934481459761|CNX_DROPPED|28|280
4403934419634451|CNX_DROPPED|24|383
4403934427054387|CNX_DROPPED|30|621
4403934442728361|CNX_DROPPED|28|179
4403934468115253|CNX_DROPPED|30|191
4403934485462977|CNX_DROPPED|26|725
4403934482082695|CNX_DROPPED|26|597
4403934436842806|CNX_DROPPED|26|118
4403934495276458|CNX_DROPPED|27|121
4403934424548779|CNX_DROPPED|24|326
4403934467950783|CNX_DROPPED|24|120
4403934456806582|CNX_DROPPED|25|717
4403934421584637|CNX_DROPPED|30|797
4403934438062759|CNX_DROPPED|25|941
4403934417528549|CNX_DROPPED|24|462
4403934408753346|CNX_DROPPED|30|126
4403934453975216|CNX_DROPPED|28|516
4403934468803411|CNX_DROPPED|24|561
4403934465589823|CNX_DROPPED|24|928
4403934434377698|CNX_DROPPED|28|679
4403934479482809|CNX_DROPPED|28|832
4403934456933618|CNX_DROPPED|30|232
4403934460975894|CNX_DROPPED|29|268
4403934482406936|CNX_DROPPED|26|939
4403934482312944|CNX_DROPPED|28|234
4403934445837250|CNX_DROPPED|30|983
4403934484187963|CNX_DROPPED|25|513
4403934422044938|CNX_DROPPED|27|819
4403934409476335|CNX_DROPPED|24|499
4403934441079758|CNX_DROPPED|28|450
4403934442175837|CNX_DROPPED|26|997
4403934445781961|CNX_DROPPED|26|725
4403934473184419|CNX_DROPPED|26|166
4403934438742756|CNX_DROPPED|25|690
4403934415072698|CNX_DROPPED|29|992
4403934416279854|CNX_DROPPED|24|152
4403934472266985|CNX_DROPPED|27|774
4403934489419460|CNX_DROPPED|28|243
4403934468601294|CNX_DROPPED|27|374
4403934426803792|CNX_DROPPED|25|207
4403934412313608|CNX_DROPPED|29|480
4403934417593360|CNX_DROPPED|25|567
4403934447635991|CNX_DROPPED|30|106
4403934434565102|CNX_DROPPED|28|591
4403934446172236|CNX_DROPPED|24|561
4403934432018864|CNX_DROPPED|28|693
4403934466485120|CNX_DROPPED|25|209
4403934474155236|CNX_DROPPED|30|175
4403934440593627|CNX_DROPPED|25|757
4403934407356786|CNX_DROPPED|28|485
4403934452987964|CNX_DROPPED|25|393
4403934423438162|CNX_DROPPED|28|126
4403934492514752|CNX_DROPPED|27|203
4403934402239417|CNX_DROPPED|26|304
4403934401981357|CNX_DROPPED|30|969
4403934457058639|CNX_DROPPED|24|708
4403934448437660|CNX_DROPPED|26|131
4403934447130746|CNX_DROPPED|29|361
4403934492105536|CNX_DROPPED|28|907
4403934444235217|CNX_DROPPED|24|314
4403934488417697|CNX_DROPPED|30|796
4403934481534076|CNX_DROPPED|26|396
4403934429613370|CNX_DROPPED|28|748
4403934467353152|CNX_DROPPED|25|341
4403934432894561|CNX_DROPPED|30|866
4403934462345724|CNX_DROPPED|30|170
4403934472585483|CNX_DROPPED|25|417
4403934435087981|CNX_DROPPED|28|332
4403934494258721|CNX_DROPPED|28|844
4403934466598393|CNX_DROPPED|24|163
4403934475587684|CNX_DROPPED|26|986
4403934472456073|CNX_DROPPED|26|898
4403934457068539|CNX_DROPPED|30|746
4403934494412906|CNX_DROPPED|26|981
4403934468194456|CNX_DROPPED|27|268
4403934442860354|CNX_DROPPED|30|885
4403934437168474|CNX_DROPPED|25|232
4403934414286547|CNX_DROPPED|30|187
4403934432157514|CNX_DROPPED|29|469
4403934482425993|CNX_DROPPED|27|567
4403934440927619|CNX_DROPPED|30|864
4403934490413866|CNX_DROPPED|28|208
4403934466983041|CNX_DROPPED|27|839
4403934415996433|CNX_DROPPED|30|171
4403934464995013|CNX_DROPPED|27|145
4403934469746189|CNX_DROPPED|27|749
4403934421194957|CNX_DROPPED|27|124
4403934431572820|CNX_DROPPED|29|207
4403934461334158|CNX_DROPPED|24|849
4403934406925748|CNX_DROPPED|30|841
4403934493577451|CNX_DROPPED|29|857
4403934478359438|CNX_DROPPED|27|919
4403934483941352|CNX_DROPPED|25|182
4403934432681042|CNX_DROPPED|28|492
4403934413199246|CNX_DROPPED|30|286
4403934443865279|CNX_DROPPED|24|862
4403934452761286|CNX_DROPPED|26|502
4403934432328784|CNX_DROPPED|25|403
4403934431583744|CNX_DROPPED|25|540
4403934480627517|CNX_DROPPED|29|609
4403934409655748|CNX_DROPPED|24|335
4403934409922874|CNX_DROPPED|25|561
4403934446801198|CNX_DROPPED|30|757
4403934463791173|CNX_DROPPED|24|742
4403934402363894|CNX_DROPPED|26|886
4403934440343528|CNX_DROPPED|26|216
4403934403816874|CNX_DROPPED|29|898
4403934476405811|CNX_DROPPED|25|367
4403934416376908|CNX_DROPPED|30|813
4403934434565870|CNX_DROPPED|29|828
4403934424169147|CNX_DROPPED|29|878
4403934449123103|CNX_DROPPED|28|647
4403934497704861|CNX_DROPPED|27|951
4403934456364178|CNX_DROPPED|26|410
4403934450131292|CNX_DROPPED|27|768
4403934422897913|CNX_DROPPED|28|506
4403934414615224|CNX_DROPPED|24|321
4403934476329045|CNX_DROPPED|24|426
4403934487393246|CNX_DROPPED|29|749
4403934484674952|CNX_DROPPED|26|838
4403934447513784|CNX_DROPPED|27|928
4403934437436491|CNX_DROPPED|25|220
4403934438013752|CNX_DROPPED|27|512
4403934446738317|CNX_DROPPED|27|706
4403934429162873|CNX_DROPPED|24|814
4403934413956942|CNX_DROPPED|29|127
4403934421897047|CNX_DROPPED|30|112
4403934487149051|CNX_DROPPED|29|240
4403934446584760|CNX_DROPPED|25|547
4403934404863198|CNX_DROPPED|27|145
4403934457068935|CNX_DROPPED|24|635
4403934485246479|CNX_DROPPED|26|186
4403934440987167|CNX_DROPPED|27|551
4403934474631897|CNX_DROPPED|29|710
4403934414524772|CNX_DROPPED|28|678
4403934492297556|CNX_DROPPED|28|593
4403934471515226|CNX_DROPPED|25|431
4403934491467721|CNX_DROPPED|25|852
4403934420174463|CNX_DROPPED|27|530
4403934476942573|CNX_DROPPED|27|804
4403934419064857|CNX_DROPPED|29|310
4403934412633047|CNX_DROPPED|28|903
4403934427719583|CNX_DROPPED|24|754
4403934460932127|CNX_DROPPED|24|285
4403934425709883|CNX_DROPPED|24|557
4403934460742385|CNX_DROPPED|28|768
4403934459918483|CNX_DROPPED|27|431
4403934459988270|CNX_DROPPED|25|473
4403934459302746|CNX_DROPPED|29|260
4403934479042934|CNX_DROPPED|28|491
4403934441678799|CNX_DROPPED|27|102
4403934472839260|CNX_DROPPED|24|284
4403934491620584|CNX_DROPPED|27|782
4403934421547840|CNX_DROPPED|24|646
4403934477362953|CNX_DROPPED|28|267
4403934472081467|CNX_DROPPED|28|279
4403934439349767|CNX_DROPPED|24|339
4403934424169345|CNX_DROPPED|25|500
4403934484395632|CNX_DROPPED|24|880
4403934408321748|CNX_DROPPED|26|431
4403934452877413|CNX_DROPPED|28|618
4403934457352198|CNX_DROPPED|28|816
4403934463748199|CNX_DROPPED|26|131
4403934424859135|CNX_DROPPED|27|247
4403934473564099|CNX_DROPPED|24|443
4403934486897130|CNX_DROPPED|27|755
4403934423119564|CNX_DROPPED|25|479
4403934439436689|CNX_DROPPED|26|766
4403934484190637|CNX_DROPPED|26|228
4403934471839857|CNX_DROPPED|25|591
4403934478784239|CNX_DROPPED|29|758
4403934479815487|CNX_DROPPED|27|624
4403934414459938|CNX_DROPPED|24|492
4403934464993521|CNX_DROPPED|25|851
4403934468490672|CNX_DROPPED|25|779
4403934482346736|CNX_DROPPED|24|627
4403934443240218|CNX_DROPPED|26|727
4403934407197354|CNX_DROPPED|29|785
4403934454536728|CNX_DROPPED|25|911
4403934438781192|CNX_DROPPED|28|478
4403934464122980|CNX_DROPPED|27|829
4403934468284471|CNX_DROPPED|24|151
4403934468913145|CNX_DROPPED|26|302
4403934442707324|CNX_DROPPED|24|269
4403934423866347|CNX_DROPPED|24|494
4403934492516807|CNX_DROPPED|29|971
4403934474953812|CNX_DROPPED|27|511
4403934467064221|CNX_DROPPED|30|230
4403934407433254|CNX_DROPPED|25|329
4403934405487591|CNX_DROPPED|24|288
4403934457636988|CNX_DROPPED|26|292
4403934462314746|CNX_DROPPED|25|931
4403934461478989|CNX_DROPPED|24|888
4403934431196745|CNX_DROPPED|24|184
4403934469156314|CNX_DROPPED|26|756
4403934412459641|CNX_DROPPED|26|855
4403934493782028|CNX_DROPPED|29|405
4403934417414732|CNX_DROPPED|25|221
4403934435827105|CNX_DROPPED|26|148
4403934417162794|CNX_DROPPED|25|492
4403934473187529|CNX_DROPPED|29|554
4403934437589562|CNX_DROPPED|27|327
4403934424641897|CNX_DROPPED|30|774
4403934453348125|CNX_DROPPED|27|292
4403934483189705|CNX_DROPPED|26|668
4403934464511208|CNX_DROPPED|29|882
4403934421463980|CNX_DROPPED|28|753
4403934474613408|CNX_DROPPED|30|374
4403934467897141|CNX_DROPPED|30|855
4403934486754919|CNX_DROPPED|27|286
4403934475694167|CNX_DROPPED|27|958
4403934496224051|CNX_DROPPED|28|650
4403934494692028|CNX_DROPPED|27|537
4403934485109321|CNX_DROPPED|25|749
4403934499718315|CNX_DROPPED|29|133
4403934413536884|CNX_DROPPED|28|123
4403934431672885|CNX_DROPPED|25|401
4403934405379582|CNX_DROPPED|24|461
4403934441952723|CNX_DROPPED|25|675
4403934465283617|CNX_DROPPED|30|180
4403934464703359|CNX_DROPPED|24|446
4403934456364285|CNX_DROPPED|28|606
4403934489455423|CNX_DROPPED|29|290
4403934426345257|CNX_DROPPED|29|731
4403934426419573|CNX_DROPPED|27|313
4403934475719964|CNX_DROPPED|29|616
4403934412433174|CNX_DROPPED|30|562
4403934458319915|CNX_DROPPED|26|836
4403934482895047|CNX_DROPPED|30|208
4403934494415677|CNX_DROPPED|24|507
4403934484374611|CNX_DROPPED|30|817
4403934447951968|CNX_DROPPED|29|187
4403934447873592|CNX_DROPPED|27|524
4403934478529261|CNX_DROPPED|24|663
4403934439676722|CNX_DROPPED|28|979
4403934415747646|CNX_DROPPED|25|191
4403934449835078|CNX_DROPPED|28|281
4403934452851426|CNX_DROPPED|29|581
4403934437294841|CNX_DROPPED|25|301
4403934474436503|CNX_DROPPED|24|150
4403934417765398|CNX_DROPPED|30|895
4403934495517794|CNX_DROPPED|27|468
4403934483451279|CNX_DROPPED|28|172
4403934408567217|CNX_DROPPED|29|864
4403934485493428|CNX_DROPPED|28|549
4403934429844793|CNX_DROPPED|25|918
4403934413846598|CNX_DROPPED|28|409
4403934412764503|CNX_DROPPED|26|606
4403934432074289|CNX_DROPPED|30|622
